"","user_id","col_name","col_state","major","col_cbsa","hs_name","hs_state","hs_fips","hs_cbsa","hs_shock","col_start","col_end","hs_end","birth","CONTROL","C21UGPRF","CARNEGIE","HBCU","TRIBAL","LANDGRNT","CBSATYPE","col_shock","barrons","cbsa_code","cbsa_n_state","same_cbsa","same_state","in_state_col","yr_return_cbsa","yr_return_state","col_hs_diff_cbsa"
"16722",125346750,"Pomona College","CA","empty","31080","The Meadows School","NJ","06","35620",-0.00328806484893131,2010,2014,2010,1992,2,14,31,2,2,2,1,-0.000857602950416153,1,"29820","NV",0,0,0,NA,NA,1
"16723",125581611,"Florida Institute of Technology","FL","Business","37340","Trinity High School","IL","12","16980",-0.0038159943097414,2010,2014,2010,1992,2,13,16,2,2,2,1,-0.0264201475191739,3,"19100","TX",0,0,0,NA,NA,1
"16724",126053137,"Babson College","MA","Finance","14460","Salem High School","NH","25","14460",-0.00230155138406754,2010,2014,2010,1992,2,14,55,2,2,2,1,-0.00230155138406754,2,"14460","NH",1,1,0,2015,2015,0
"16725",127067349,"Millsaps College","MS","empty","27140","Hancock County High School","KY","28","36980",-0.00882032363608167,2010,2014,2010,1992,2,12,31,2,2,2,1,-0.00747146401437915,3,"19100","TX",0,0,0,NA,NA,1
"16726",127193975,"Ashford University","CA","empty","41740","Show Low High School","AZ","06","04999",-0.00856304147875771,2013,2014,2007,1989,3,11,31,2,2,2,1,0.000985719102825594,4,"29820","NV",0,0,0,NA,NA,1
"16727",127472992,"Oklahoma State University","OK","empty","40999","Wichita Collegiate School","KS","40","48620",-0.029348135938621,2011,2014,2011,1993,1,13,15,2,2,1,2,-0.00628721818570026,3,"27140","MS",0,0,0,NA,NA,1
"16728",127713125,"University of Memphis","TN","Business","32820","Millington Central High School","TN","47","32820",-0.0128808239398481,2009,2014,2009,1991,1,7,15,2,2,2,1,-0.0128808239398481,4,"32820","TN",1,1,1,2015,2015,0
"16729",127751196,"Wesley College","DE","empty","20100","Concord High School","DE","10","37980",-0.00841085562388192,2011,2014,2009,1991,2,-2,32,2,2,2,1,-0.00834969872610628,4,"37980","DE",1,1,1,2015,2015,1
"16730",128381958,"Mount Holyoke College","MA","Engineering","44140","Stevens High School","NH","25","33999",-0.0306539703055249,2010,2014,2009,1991,2,14,31,2,2,2,1,-0.00968430295342784,2,"42660","WA",0,0,0,NA,NA,1
"16731",128577848,"The Catholic University of America","DC","empty","47900","Southern Regional High School","NJ","11","35620",-0.00328806484893131,2010,2014,2010,1992,2,10,15,2,2,2,1,-0.00507840366420808,3,"47900","WV",0,0,0,NA,NA,1
"16732",129045155,"Harvard University","MA","Biology","14460","Phillips Exeter Academy","NH","25","14460",-0.00230155138406754,2010,2014,2010,1992,2,14,15,2,2,2,1,-0.00230155138406754,1,"35620","PA",0,0,0,NA,NA,0
"16733",129136597,"Nevada State College","NV","Nursing","29820","eldorado high school","IL","32","17999",-0.0147955315063242,2009,2014,2006,1988,1,5,-2,2,2,2,1,-0.00720634169517245,999,"29820","NV",0,0,0,NA,NA,1
"16734",129516746,"Bates College","ME","empty","30340","Scarborough High School","ME","23","38860",-0.0154086356693302,2010,2014,2010,1992,2,14,31,2,2,2,1,-0.0197711307831258,1,"38860","ME",1,1,1,2015,2015,1
"16735",129544655,"University of Nevada Reno","NV","Mathematics","39900","Bishop Gorman High School","NV","32","29820",-0.00720634169517245,2013,2014,2013,1995,1,12,15,2,2,1,1,-0.0175316791460437,5,"31080","CA",0,0,1,NA,NA,1
"16736",129837380,"University of New England","ME","Biology","38860","Biddeford High School","ME","23","38860",-0.0154086356693302,2010,2014,2009,1991,2,10,22,2,2,2,1,-0.0154086356693302,4,"38860","ME",1,1,1,2015,2015,0
"16737",130091320,"Sonoma State University","CA","empty","42220","Mountain View High School","AZ","06","46060",-0.0178220119501805,2010,2014,2010,1992,1,11,21,2,2,2,1,-0.00144999188150026,4,"16180","NV",0,0,0,NA,NA,1
"16738",130259763,"Eastern Kentucky University","KY","Business","21999","Clinton County High School","KY","21","21999",-0.0135614687625511,2011,2014,2007,1989,1,11,21,2,2,2,2,-0.0135614687625511,4,"21999","KY",1,1,1,NA,2018,0
"16739",130810016,"Endicott College","MA","Biology","14460","Roycemore School","IL","25","16980",-0.0038159943097414,2010,2014,2010,1992,2,12,32,2,2,2,1,-0.00230155138406754,4,"38860","ME",0,0,0,NA,NA,1
"16740",131374220,"Bradley University","IL","empty","37900","Glenbard East High School","IL","17","16980",-0.0038159943097414,2010,2014,2010,1992,2,12,21,2,2,2,1,-0.0141288442846432,3,"46540","NY",0,0,1,NA,NA,1
"16741",131670165,"Iowa State University","IA","empty","11180","Waukee High School","IA","19","19780",-0.0039655515080872,2009,2014,2009,1991,1,13,15,2,2,1,1,0.00844588016227921,3,"29820","NV",0,0,1,NA,NA,1
"16742",132014765,"University of New England","ME","empty","38860","Deering High School","ME","23","38860",-0.0154086356693302,2010,2014,2010,1992,2,10,22,2,2,2,1,-0.0154086356693302,4,"38860","ME",1,1,1,2015,2015,0
"16743",132244886,"Wilkes University","PA","Business","42540","Bow High School","NH","42","33999",-0.0306539703055249,2013,2014,2013,1995,2,13,21,2,2,2,1,-0.00557256328377845,4,"33999","NH",1,1,0,2015,2015,1
"16744",132631687,"Susquehanna University","PA","Education","42999","Yarmouth High School","ME","42","38860",-0.0154086356693302,2012,2014,2012,1994,2,12,31,2,2,2,2,-0.0145871451287479,3,"23999","ME",1,1,0,NA,2015,1
"16745",132838559,"Millsaps College","MS","Business","27140","Mountain Brook High School","AL","28","13820",-0.0131097838294806,2010,2014,2010,1992,2,12,31,2,2,2,1,-0.00747146401437915,3,"26620","AL",0,1,0,NA,2021,1
"16746",133092833,"Mississippi State University","MS","Business","28999","Kosciusko Senior High School","MS","28","28999",-0.0142044031151589,2010,2014,2010,1992,1,13,15,2,2,1,2,-0.0142044031151589,4,"28999","MS",1,1,1,2016,2016,0
"16747",133385287,"The Catholic University of America","DC","empty","47900","Delaware Military Academy","DE","11","37980",-0.00841085562388192,2010,2014,2010,1992,2,10,15,2,2,2,1,-0.00507840366420808,3,"37980","DE",1,1,0,2015,2015,1
"16748",133505272,"New England College","NH","empty","33999","Conval Regional High School","NH","33","31700",-0.0267777008336709,2010,2014,2010,1992,2,11,32,2,2,2,2,-0.0306539703055249,5,"40060","VA",0,0,1,NA,NA,1
"16749",135636372,"Black Hills State University","SD","empty","46999","Stevens High School","NH","46","33999",-0.0306539703055249,2008,2014,2008,1990,1,7,32,2,2,2,2,-0.0162659174028883,5,"39660","SD",0,0,0,NA,NA,1
"16750",136140316,"Jackson State University","MS","empty","27140","Callaway High School","MS","28","27140",-0.00747146401437915,2010,2014,2010,1992,1,11,16,1,2,2,1,-0.00747146401437915,4,"27140","MS",1,1,1,2015,2015,0
"16751",136626992,"University of New England","ME","Biology","38860","Cheverus High School","ME","23","38860",-0.0154086356693302,2010,2014,2010,1992,2,10,22,2,2,2,1,-0.0154086356693302,4,"38860","ME",1,1,1,2015,2015,0
"16752",136712472,"Roger Williams University","RI","Architecture","39300","Conant High School","NH","44","33999",-0.0306539703055249,2011,2014,2011,1993,2,10,32,2,2,2,1,-0.0146129314408339,4,"33999","NH",1,1,0,NA,2015,1
"16753",136799479,"College of Southern Nevada","NV","Nursing","29820","Western high school","MI","32","27100",0.0103118057657725,2007,2014,2007,1989,1,5,40,2,2,2,1,-0.00720634169517245,999,"29820","NV",0,0,0,NA,NA,1
"16754",137223589,"Webster University","MO","empty","41180","Eureka High School","IL","29","37900",-0.0141288442846432,2010,2014,2010,1992,2,9,21,2,2,2,1,-0.0158928634936414,3,"41180","IL",0,1,0,NA,2015,1
"16755",137331937,"George Washington University","DC","Business","47900","Mount Pisgah Christian School","GA","11","12060",-0.00449967090542658,2010,2014,2010,1992,2,15,15,2,2,2,1,-0.00507840366420808,1,"37980","PA",0,0,0,NA,NA,1
"16756",137418019,"Northern Arizona University","AZ","Business","22380","Chaparral High School","AZ","04","38060",-0.00276182651768108,2009,2014,2010,1992,1,11,16,2,2,2,1,-0.00890994941273934,4,"14460","NH",0,0,1,NA,NA,1
"16757",137457709,"Dartmouth College","NH","empty","33999","Xaverian Brothers High School","MA","33","14460",-0.00230155138406754,2010,2014,2010,1992,2,14,16,2,2,2,2,-0.0306539703055249,1,"14460","MA",1,1,0,2015,2015,1
"16758",137890106,"Colby College","ME","empty","23999","Brooks School","MA","23","14460",-0.00230155138406754,2010,2014,2010,1992,2,14,31,2,2,2,2,-0.0161297484650392,1,"37980","MD",0,0,0,NA,NA,1
"16759",137993327,"Jackson College","MI","Engineering","27100","Northwest High School","MI","26","27100",0.0103118057657725,2014,2014,2012,1994,1,5,40,2,2,2,1,0.0103118057657725,999,"27100","MI",1,1,1,2015,2015,0
"16760",138061802,"Providence College","RI","empty","39300","Bishop Guertin High School","NH","44","31700",-0.0267777008336709,2010,2014,2010,1992,2,14,21,2,2,2,1,-0.0146129314408339,2,"31700","NH",1,1,0,2015,2015,1
"16761",138215488,"Syracuse University","NY","Architecture","45060","New Egypt High School","NJ","36","35620",-0.00328806484893131,2009,2014,2009,1991,2,12,15,2,2,2,1,-0.01464253942736,2,"35620","NJ",1,1,0,2019,2019,1
"16762",138992392,"University of Mississippi","MS","empty","28999","Forest Park High School","GA","28","12060",-0.00449967090542658,2010,2014,2009,1991,1,13,15,2,2,2,2,-0.0142044031151589,4,"28999","MS",0,0,0,NA,NA,1
"16763",140138321,"Oregon State University","OR","empty","18700","Stayton High School","OR","41","41420",-0.0180871405603257,2009,2014,2009,1991,1,9,15,2,2,1,1,-0.00791564876267411,4,"38900","WA",0,0,1,NA,NA,1
"16764",140280274,"Dartmouth College","NH","empty","33999","Bozeman High School","MT","33","30999",-0.00338953851184064,2010,2014,2010,1992,2,14,16,2,2,2,2,-0.0306539703055249,1,"30999","MT",1,1,0,2017,2017,1
"16765",140684245,"Rivier University","NH","Nursing","31700","John Stark Regional High School","NH","33","31700",-0.0267777008336709,2012,2014,2012,1994,2,9,21,2,2,2,1,-0.0267777008336709,4,"14460","NH",0,1,1,NA,2022,0
"16766",141586057,"University of Delaware","DE","empty","37980","Padua Academy","DE","10","37980",-0.00841085562388192,2010,2014,2010,1992,1,14,15,2,2,1,1,-0.00841085562388192,3,"37980","PA",1,0,1,NA,NA,0
"16767",141643219,"Kansas State University","KS","Finance","31740","Olathe Northwest High School","KS","20","28140",-0.00871381241326796,2013,2014,2011,1993,1,11,15,2,2,1,1,-0.0233160504715836,5,"28140","KS",1,1,1,2015,2015,1
"16768",141653424,"University of Mississippi","MS","Biology","28999","Magnolia Heights School","MS","28","32820",-0.0128808239398481,2012,2014,2012,1994,1,13,15,2,2,2,2,-0.0142044031151589,4,"32820","MS",1,1,1,2015,2015,1
"16769",141710523,"Mississippi State University","MS","Business","28999","Northpoint Christian School","MS","28","32820",-0.0128808239398481,2010,2014,2010,1992,1,13,15,2,2,1,2,-0.0142044031151589,4,"32820","MS",1,1,1,2015,2015,1
"16770",141798931,"Boston University","MA","empty","14460","Southwest High School","NE","25","30700",-0.0130678298739988,2010,2014,2010,1992,2,15,15,2,2,2,1,-0.00230155138406754,2,"14460","MA",0,0,0,NA,NA,1
"16771",142011597,"Le Moyne College","NY","empty","45060","Bridgton Academy","ME","36","38860",-0.0154086356693302,2010,2014,2010,1992,2,12,22,2,2,2,1,-0.01464253942736,3,"14460","MA",0,0,0,NA,NA,1
"16772",142065569,"Appalachian State University","NC","empty","37999","Wake Forest High School","NC","37","39580",0.01359566658425,2014,2014,2014,1996,1,13,21,2,2,2,2,-0.02017626584265,3,"29820","NV",0,0,1,NA,NA,1
"16773",142094542,"Saginaw Valley State University","MI","Education","40980","Kearsley High School","MI","26","22420",-0.0075161166806573,2008,2014,2007,1989,1,10,21,2,2,2,1,-0.00286114445227308,4,"29820","NV",0,0,1,NA,NA,1
"16774",142575235,"Rowan University","NJ","Marketing","37980","Freehold Borough High School","NJ","34","35620",-0.00328806484893131,2010,2014,2010,1992,1,13,21,2,2,2,1,-0.00841085562388192,3,"27140","MS",0,0,1,NA,NA,1
"16775",142598257,"Southern Illinois University Carbondale","IL","empty","16060","Notre Dame College Prep","IL","17","16980",-0.0038159943097414,2011,2014,2011,1993,1,11,15,2,2,2,1,-0.0186581436392945,4,"29820","NV",0,0,1,NA,NA,1
"16776",142646892,"University of Missouri Kansas City","MO","Business","28140","Grandview High School","WA","29","49420",-0.0179104543338346,2007,2014,2007,1989,1,13,16,2,2,2,1,-0.00871381241326796,3,"28140","MO",0,0,0,NA,NA,1
"16777",143251923,"Providence College","RI","Business","39300","York High School","ME","44","38860",-0.0154086356693302,2010,2014,2010,1992,2,14,21,2,2,2,1,-0.0146129314408339,2,"38900","WA",0,0,0,NA,NA,1
"16778",143275595,"University of Minnesota Morris","MN","empty","27999","Spencer High School","IA","27","19999",-0.0118135443884408,2014,2014,2014,1996,1,12,31,2,2,2,-2,-0.0120078505944734,3,"43620","SD",0,0,0,NA,NA,1
"16779",143707238,"University of Delaware","DE","Engineering","37980","Newark High School","DE","10","37980",-0.00841085562388192,2010,2014,2010,1992,1,14,15,2,2,1,1,-0.00841085562388192,3,"37980","DE",1,1,1,2015,2015,0
"16780",144104938,"Briar Cliff University","IA","Business","43580","West High School","IA","19","43580",-0.0207005014280707,2015,2014,2014,1996,2,11,32,2,2,2,1,-0.0207005014280707,5,"43580","IA",1,1,1,2015,2015,0
"16781",144248780,"Husson University","ME","empty","12620","George Stevens Academy","ME","23","23999",-0.0161297484650392,2011,2014,2010,1992,2,10,22,2,2,2,1,-0.0209169539207251,5,"35620","NJ",0,0,1,NA,NA,1
"16782",144432502,"Purdue University","IN","empty","29200","Xavier High School","WI","18","11540",0.00108515528377526,2013,2014,2006,1988,1,12,15,2,2,1,1,0.00692443348531574,3,"39900","NV",0,0,0,NA,NA,1
"16783",144753896,"Illinois Wesleyan University","IL","empty","14010","Wauconda High School","IL","17","16980",-0.0038159943097414,2010,2014,2010,1992,2,12,31,2,2,2,1,-0.014968279507261,2,"29820","NV",0,0,1,NA,NA,1
"16784",144951251,"University of Louisiana Lafayette","LA","Business","29180","Pearl River High School","LA","22","35380",-0.00687981793454065,2014,2014,2014,1996,1,12,16,2,2,2,1,0.00697723694001495,4,"25060","MS",0,0,1,NA,NA,1
"16785",145720221,"Emerson College","MA","empty","14460","Dublin Christian Academy","NH","25","33999",-0.0306539703055249,2011,2014,2004,1986,2,14,21,2,2,2,1,-0.00230155138406754,2,"31080","CA",0,0,0,NA,NA,1
"16786",145794675,"University of Redlands","CA","Accounting","40140","Bishop Gorman High School","NV","06","29820",-0.00720634169517245,2010,2014,2010,1992,2,12,21,2,2,2,1,0.0030978029811849,3,"29820","NV",1,1,0,2015,2015,1
"16787",145977197,"Mississippi State University","MS","empty","28999","Eupora High School","MS","28","28999",-0.0142044031151589,2011,2014,2010,1992,1,13,15,2,2,1,2,-0.0142044031151589,4,"27140","MS",0,1,1,NA,2015,0
"16788",145979847,"University of Houston Downtown","TX","Business","26420","Bellaire High School","OH","48","48540",-0.00553566934069527,2013,2014,2010,1992,1,5,32,2,2,2,1,0.0157301097235977,5,"31700","NH",0,0,0,NA,NA,1
"16789",146271605,"Dartmouth College","NH","empty","33999","Germantown Academy","PA","33","37980",-0.00841085562388192,2010,2014,2010,1992,2,14,16,2,2,2,2,-0.0306539703055249,1,"33999","NH",0,0,0,NA,NA,1
"16790",146378557,"University of Massachusetts Dartmouth","MA","empty","39300","Ludlow High School","KY","25","17140",-0.0184725220040871,2011,2014,2008,1990,1,13,21,2,2,2,1,-0.0146129314408339,4,"23999","ME",0,0,0,NA,NA,1
"16791",146942132,"Pittsburg State University","KS","empty","20999","Baldwin High School","KS","20","29940",-0.0348613917921988,2010,2014,2010,1992,1,11,21,2,2,2,2,-0.0214507275141661,4,"20999","KS",0,1,1,NA,2015,1
"16792",146972307,"Ithaca College","NY","Marketing","27060","Canandaigua Academy","NY","36","40380",-0.00879018248852766,2011,2014,2010,1992,2,12,21,2,2,2,1,-0.0091210917974634,3,"40380","NY",1,1,1,2015,2015,1
"16793",147077728,"Illinois State University","IL","Education","14010","Lake Park High School","IL","17","16980",-0.0038159943097414,2009,2014,2009,1991,1,13,16,2,2,2,1,-0.014968279507261,3,"14460","NH",0,0,1,NA,NA,1
"16794",147482228,"Rivier University","NH","Nursing","31700","Scranton Preparatory School","PA","33","42540",-0.00557256328377845,2013,2014,2002,1984,2,9,21,2,2,2,1,-0.0267777008336709,4,"14460","MA",0,0,0,NA,NA,1
"16795",147972523,"University of Memphis","TN","Business","32820","Collierville High School","TN","47","32820",-0.0128808239398481,2011,2014,2011,1993,1,7,15,2,2,2,1,-0.0128808239398481,4,"32820","TN",1,1,1,2019,2019,0
"16796",148126960,"Drexel University","PA","Biology","37980","Stone Ridge School of the Sacred Heart","MD","42","47900",-0.00507840366420808,2010,2014,2010,1992,2,15,16,2,2,2,1,-0.00841085562388192,3,"37980","MD",0,1,0,NA,2015,1
"16797",148544442,"Tyler Junior College","TX","empty","46340","Lawton High School","MI","48","26999",-0.00821949125559917,2013,2014,2001,1983,1,5,40,2,2,2,1,-0.00520826218522205,999,"29820","NV",0,0,0,NA,NA,1
"16798",148677129,"New York University","NY","empty","35620","Middletown High School","NY","36","39100",-0.0122608637909137,2010,2014,2010,1992,2,14,15,2,2,2,1,-0.00328806484893131,1,"28999","MS",0,0,1,NA,NA,1
"16799",148710318,"California State University Chico","CA","Business","17020","Delta High School","IN","06","34620",-0.0024307602040178,2009,2014,2009,1991,1,11,21,2,2,2,1,-0.00593426775823905,4,"31080","CA",0,0,0,NA,NA,1
"16800",149154308,"Full Sail University","FL","Business","36740","Lebanon High School","IL","12","41180",-0.0158928634936414,2012,2014,2012,1994,3,11,40,2,2,2,1,0.00553179578050938,999,"12420","TX",0,0,0,NA,NA,1
"16801",149247377,"Ashland University","OH","Business","39999","Jackson High School","OH","39","15940",-0.00314964729712643,2010,2014,2010,1992,2,11,21,2,2,2,2,-0.00555126691761329,4,"27140","MS",0,0,1,NA,NA,1
"16802",150004753,"Kansas State University","KS","empty","31740","Maranatha Academy","WI","20","20260",-0.0141782450745482,2010,2014,2010,1992,1,11,15,2,2,1,1,-0.0233160504715836,5,"28140","KS",0,0,0,NA,NA,1
"16803",150024337,"Friends University","KS","Business","48620","Arkansas City High",NA,"20",NA,NA,2011,2014,2001,1983,2,11,21,2,2,2,1,-0.029348135938621,5,"20999","KS",NA,NA,NA,NA,NA,NA
"16804",150171497,"Southern New Hampshire University","NH","Business","33999","Messalonskee High School","ME","33","23999",-0.0161297484650392,2010,2014,2008,1990,2,5,55,2,2,2,2,-0.0306539703055249,4,"23999","ME",1,1,0,2015,2015,1
"16805",150292624,"University of Delaware","DE","empty","37980","Smyrna High School","DE","10","20100",-0.00834969872610628,2010,2014,2010,1992,1,14,15,2,2,1,1,-0.00841085562388192,3,"37980","MD",0,0,1,NA,NA,1
"16806",150423428,"University of New England","ME","empty","38860","Plymouth Regional High School","NH","23","33999",-0.0306539703055249,2010,2014,2010,1992,2,10,22,2,2,2,1,-0.0154086356693302,4,"33999","NH",1,1,0,2015,2015,1
"16807",151737414,"College of Southern Nevada","NV","empty","29820","Shadow Ridge High School","AZ","32","38060",-0.00276182651768108,2013,2014,2010,1992,1,5,40,2,2,2,1,-0.00720634169517245,999,"29820","NV",0,0,0,NA,NA,1
"16808",151812917,"Bemidji State University","MN","Engineering","27999","Watertown High School","TN","27","34980",0.00746685231418656,2012,2014,2012,1994,1,7,22,2,2,2,2,-0.0120078505944734,4,"46999","SD",0,0,0,NA,NA,1
"16809",151824704,"California University of Pennsylvania","PA","Business","38300","Cape Coral High School","FL","42","15980",0.0110811078946682,2010,2014,2009,1991,1,11,21,2,2,2,1,-0.00554609429511164,4,"15980","FL",1,1,0,2015,2015,1
"16810",151883338,"Campbellsville University","KY","empty","21999","Henderson County High School","KY","21","21780",-0.00904419628820675,2010,2014,2006,1988,2,13,22,2,2,2,2,-0.0135614687625511,4,"26900","IN",0,0,1,NA,NA,1
"16811",151983204,"Lehigh University","PA","Engineering","10900","Wilton High School","CT","42",NA,NA,2010,2014,2008,1990,2,14,15,2,2,2,1,0.00377614393179692,1,"38860","ME",NA,0,0,NA,NA,NA
"16812",152437771,"American Public University System","WV","Business","47900","Sehome High School","WA","54","13380",-0.00926267321765609,2011,2014,2001,1983,3,5,-2,2,2,2,1,-0.00507840366420808,999,"45820","KS",0,0,0,NA,NA,1
"16813",152739973,"Kansas State University","KS","Engineering","31740","Greeneville High School","TN","20","47999",-0.0116063347767567,2009,2014,2002,1984,1,11,15,2,2,1,1,-0.0233160504715836,5,"20999","KS",0,0,0,NA,NA,1
"16814",152759299,"Full Sail University","FL","empty","36740","Vancleave High School","MS","12","25060",-0.0310803371122206,2011,2014,2006,1988,3,11,40,2,2,2,1,0.00553179578050938,999,"33660","AL",0,0,0,NA,NA,1
"16815",152937968,"University of Denver","CO","empty","19740","Lakewood High School","CO","08","19740",0.00379240996743795,2010,2014,2010,1992,2,14,15,2,2,2,1,0.00379240996743795,3,"19740","CO",1,1,1,2015,2015,0
"16816",152939860,"Grand Canyon University","AZ","Business","38060","Paradise Valley High School","AZ","04","38060",-0.00276182651768108,2012,2014,2012,1994,3,5,21,2,2,2,1,-0.00276182651768108,3,"29820","NV",0,0,1,NA,NA,0
"16817",153616466,"Purdue University","IN","Business","29200","Brebeuf Jesuit Preparatory School","IN","18","26900",0.00121512128762284,2010,2014,2010,1992,1,12,15,2,2,1,1,0.00692443348531574,3,"28140","MO",0,0,1,NA,NA,1
"16818",153700929,"Bay State College","MA","empty","14460","The Derryfield School","NH","25","31700",-0.0267777008336709,2015,2014,2014,1996,3,5,40,2,2,2,1,-0.00230155138406754,999,"31700","NH",1,1,0,NA,2020,1
"16819",154046048,"Southern New Hampshire University","NH","empty","33999","Kingswood Regional High School","NH","33","33999",-0.0306539703055249,2013,2014,2004,1986,2,5,55,2,2,2,2,-0.0306539703055249,4,"14460","MA",0,0,1,NA,NA,0
"16820",154100729,"Boise State University","ID","Marketing","14260","Battle Ground High School","WA","16","38900",-0.0072110257164298,2012,2014,2012,1994,1,9,21,2,2,2,1,0.00382842826565044,5,"29820","NV",0,0,0,NA,NA,1
"16821",154180647,"Keene State College","NH","Education","33999","Bishop Stang High School","MA","33","39300",-0.0146129314408339,2010,2014,2010,1992,1,10,22,2,2,2,2,-0.0306539703055249,4,"33999","NH",0,0,0,NA,NA,1
"16822",154184487,"Brigham Young University Idaho","ID","Architecture","16999","Skyline Senior High School","ID","16","26820",-0.00765789681102636,2010,2014,2010,1992,2,5,40,2,2,2,2,-0.0158693720084668,999,"29820","NV",0,0,1,NA,NA,1
"16823",154725236,"West Chester University of Pennsylvania","PA","Accounting","37980","Norristown Area HS","PA","42","37980",-0.00841085562388192,2010,2014,2010,1992,1,13,21,2,2,2,1,-0.00841085562388192,4,"37980","PA",1,1,1,2018,2018,0
"16824",155588991,"Newman University","KS","Business","48620","Andover Central High School","KS","20","48620",-0.029348135938621,2012,2014,2010,1992,2,11,22,2,2,2,1,-0.029348135938621,4,"48620","KS",1,1,1,2015,2015,0
"16825",155846774,"Mansfield University of Pennsylvania","PA","Chemistry","42999","Irondequoit High School","NY","42","40380",-0.00879018248852766,2011,2014,2011,1993,1,10,21,2,2,2,-2,-0.0145871451287479,4,"37980","PA",0,0,0,NA,NA,1
"16826",156666579,"Northern Arizona University","AZ","empty","22380","River Valley High School","AZ","04","29420",-0.021308050498864,2012,2014,2012,1994,1,11,16,2,2,2,1,-0.00890994941273934,4,"29820","NV",0,0,1,NA,NA,1
"16827",156745916,"Oral Roberts University","OK","empty","46140","Lake High School","MS","40","28999",-0.0142044031151589,2011,2014,2011,1993,2,11,21,2,2,2,1,-0.00218315257759346,4,"28140","MO",0,0,0,NA,NA,1
"16828",156782237,"College of Southern Nevada","NV","empty","29820","Hoboken High School","NJ","32","35620",-0.00328806484893131,2013,2014,2011,1993,1,5,40,2,2,2,1,-0.00720634169517245,999,"29820","NV",0,0,0,NA,NA,1
"16829",156815480,"Kansas State University","KS","Engineering","31740","Rockhurst High School","MO","20","28140",-0.00871381241326796,2008,2014,2008,1990,1,11,15,2,2,1,1,-0.0233160504715836,5,"28140","MO",1,1,0,2015,2015,1
"16830",157881183,"Marquette University","WI","empty","33340","Upper Arlington High School","OH","55","18140",0.00448731484604383,2012,2014,2012,1994,2,14,15,2,2,2,1,-0.0133943359443283,2,"28140","MO",0,0,0,NA,NA,1
"16831",158088419,"University of Southern Mississippi","MS","Business","25620","Pascagoula High School","MS","28","25060",-0.0310803371122206,2010,2014,2009,1991,1,11,15,2,2,2,1,-0.0117754300806808,4,"48900","NC",0,0,1,NA,NA,1
"16832",158738623,"Brown University","RI","empty","39300","Durango High School","CO","44","08999",-0.0163582399842815,2013,2014,2013,1995,2,14,15,2,2,2,1,-0.0146129314408339,1,"29820","NV",0,0,0,NA,NA,1
"16833",158768708,"San Diego State University","CA","Business","41740","Reno High School","NV","06","39900",-0.0175316791460437,2013,2014,2013,1995,1,13,16,2,2,2,1,0.000985719102825594,4,"39900","NV",1,1,0,2017,2017,1
"16834",158968814,"Southern New Hampshire University","NH","Business","33999","Wilmington High School","OH","33","39999",-0.00555126691761329,2010,2014,2010,1992,2,5,55,2,2,2,2,-0.0306539703055249,4,"14460","NH",0,0,0,NA,NA,1
"16835",159011014,"Rochester Institute of Technology","NY","empty","40380","Horseheads Senior High School","NY","36","21300",-0.0276802930738878,2010,2014,2008,1990,2,14,21,2,2,2,1,-0.00879018248852766,3,"28140","MO",0,0,1,NA,NA,1
"16836",159327045,"Southern New Hampshire University","NH","empty","33999","Spaulding High School","NH","33","14460",-0.00230155138406754,2012,2014,2009,1991,2,5,55,2,2,2,2,-0.0306539703055249,4,"14460","NH",1,1,1,2015,2015,1
"16837",159724314,"Stockton University","NJ","empty","12100","Jackson Liberty High School","NJ","34","35620",-0.00328806484893131,2012,2014,2010,1992,1,13,31,2,2,2,1,-0.0209110643345491,3,"27140","MS",0,0,1,NA,NA,1
"16838",159968925,"Bowling Green State University","OH","Education","45780","Princeton High School","OH","39","17140",-0.0184725220040871,2009,2014,2009,1991,1,12,16,2,2,2,1,-0.00637263450500312,4,"27140","MS",0,0,1,NA,NA,1
"16839",160288729,"University of Southern Mississippi","MS","Business","25620","Long Beach High School","NY","28","35620",-0.00328806484893131,2012,2014,2012,1994,1,11,15,2,2,2,1,-0.0117754300806808,4,"25060","MS",0,0,0,NA,NA,1
"16840",160750313,"Dartmouth College","NH","Chemistry","33999","Harborfields High School","NY","33","35620",-0.00328806484893131,2010,2014,2010,1992,2,14,16,2,2,2,2,-0.0306539703055249,1,"37980","MD",0,0,0,NA,NA,1
"16841",161033664,"Bowdoin College","ME","empty","38860","Cherry Hill High School East","NJ","23","37980",-0.00841085562388192,2010,2014,2010,1992,2,14,31,2,2,2,1,-0.0154086356693302,1,"35620","NY",0,0,0,NA,NA,1
"16842",161039888,"University of Southern Mississippi","MS","Information Technology","25620","Nanih Waiya Attendance Center","MS","28","28999",-0.0142044031151589,2010,2014,2010,1992,1,11,15,2,2,2,1,-0.0117754300806808,4,"36740","FL",0,0,1,NA,NA,1
"16843",161520570,"Bethel University","IN","empty","43780","McKenzie High School","AL","18","01999",-0.0168902466321239,2011,2014,2011,1993,2,10,32,2,2,2,1,-0.0155678171565392,4,"27140","MS",0,0,0,NA,NA,1
"16844",161901317,"California Polytechnic State University San Luis Obispo","CA","empty","42020","Bishop Manogue Catholic High School","NV","06","39900",-0.0175316791460437,2010,2014,2010,1992,1,14,21,2,2,2,1,0.00116783467387749,4,"32999","NV",1,1,0,NA,2015,1
