old_path,new_path,size,bucket,confidence,note
/p/BRAIN_DRAIN/Data/finance_raw.csv,/p/BRAIN_DRAIN/Data/intermediate/finance_raw.csv,10737728,intermediate,high,"user's modification of an IPEDS finance file, not raw despite the name (confirmed by user)"
/p/BRAIN_DRAIN/Data/Grawe.xlsx,/p/BRAIN_DRAIN/Data/_review/needs_inspection/Grawe.xlsx,0,_review/needs_inspection,high,zero-byte file
/p/BRAIN_DRAIN/Data/great_recession/all_bin_shares_cbsa_10.csv,/p/BRAIN_DRAIN/Data/great_recession/all_bin_shares_cbsa_10.csv,1231,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/all_bin_shares_cbsa_5.csv,/p/BRAIN_DRAIN/Data/great_recession/all_bin_shares_cbsa_5.csv,663,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/bin_cbsa_10.csv,/p/BRAIN_DRAIN/Data/great_recession/bin_cbsa_10.csv,122293,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/bin_cbsa_5.csv,/p/BRAIN_DRAIN/Data/great_recession/bin_cbsa_5.csv,101216,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/coef_data_semi.csv,/p/BRAIN_DRAIN/Data/great_recession/coef_data_semi.csv,21183,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/compliers.csv,/p/BRAIN_DRAIN/Data/great_recession/compliers.csv,1864,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/dens_sam.csv,/p/BRAIN_DRAIN/Data/great_recession/dens_sam.csv,19153,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/destination_cbsa.csv,/p/BRAIN_DRAIN/Data/great_recession/destination_cbsa.csv,2380899,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/destination_state.csv,/p/BRAIN_DRAIN/Data/great_recession/destination_state.csv,983969,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/directed_2000_2005.csv,/p/BRAIN_DRAIN/Data/great_recession/directed_2000_2005.csv,3534,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/directed_2001_2006.csv,/p/BRAIN_DRAIN/Data/great_recession/directed_2001_2006.csv,3590,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/directed_2002_2007.csv,/p/BRAIN_DRAIN/Data/great_recession/directed_2002_2007.csv,3621,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/directed_2003_2008.csv,/p/BRAIN_DRAIN/Data/great_recession/directed_2003_2008.csv,3634,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/directed_2004_2009.csv,/p/BRAIN_DRAIN/Data/great_recession/directed_2004_2009.csv,3681,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/directed_2005_2010.csv,/p/BRAIN_DRAIN/Data/great_recession/directed_2005_2010.csv,3689,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/directed_2006_2011.csv,/p/BRAIN_DRAIN/Data/great_recession/directed_2006_2011.csv,3704,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/directed_2007_2012.csv,/p/BRAIN_DRAIN/Data/great_recession/directed_2007_2012.csv,3719,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/directed_2008_2013.csv,/p/BRAIN_DRAIN/Data/great_recession/directed_2008_2013.csv,3719,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/directed_2009_2014.csv,/p/BRAIN_DRAIN/Data/great_recession/directed_2009_2014.csv,3735,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/directed_2010_2015.csv,/p/BRAIN_DRAIN/Data/great_recession/directed_2010_2015.csv,3726,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/directed_2011_2016.csv,/p/BRAIN_DRAIN/Data/great_recession/directed_2011_2016.csv,3753,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/directed_2012_2017.csv,/p/BRAIN_DRAIN/Data/great_recession/directed_2012_2017.csv,3742,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/fraction_cohort.csv,/p/BRAIN_DRAIN/Data/great_recession/fraction_cohort.csv,766,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/group_semi_elasticities.csv,/p/BRAIN_DRAIN/Data/great_recession/group_semi_elasticities.csv,14170,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/hs_shock_year_cbsa.csv,/p/BRAIN_DRAIN/Data/great_recession/hs_shock_year_cbsa.csv,591,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/hs_shock_year_state.csv,/p/BRAIN_DRAIN/Data/great_recession/hs_shock_year_state.csv,588,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/instate_li.csv,/p/BRAIN_DRAIN/Data/great_recession/instate_li.csv,49249,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/inst_levels.csv,/p/BRAIN_DRAIN/Data/great_recession/inst_levels.csv,329,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/leaver_levels_cbsa.csv,/p/BRAIN_DRAIN/Data/great_recession/leaver_levels_cbsa.csv,925,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/leaver_levels_state.csv,/p/BRAIN_DRAIN/Data/great_recession/leaver_levels_state.csv,1147,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/li_deg_awarded.csv,/p/BRAIN_DRAIN/Data/great_recession/li_deg_awarded.csv,485,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/li_inst.csv,/p/BRAIN_DRAIN/Data/great_recession/li_inst.csv,191840,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/local_differences.csv,/p/BRAIN_DRAIN/Data/great_recession/local_differences.csv,26998,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/local_stocks.csv,/p/BRAIN_DRAIN/Data/great_recession/local_stocks.csv,1947563,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/local_ties_cbsa.csv,/p/BRAIN_DRAIN/Data/great_recession/local_ties_cbsa.csv,51189,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/local_ties_state.csv,/p/BRAIN_DRAIN/Data/great_recession/local_ties_state.csv,6527,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/net_cbsa.csv,/p/BRAIN_DRAIN/Data/great_recession/net_cbsa.csv,80344,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/net_state.csv,/p/BRAIN_DRAIN/Data/great_recession/net_state.csv,10327,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/occp_inst_group.csv,/p/BRAIN_DRAIN/Data/great_recession/occp_inst_group.csv,388,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/outsample_values.rds,/p/BRAIN_DRAIN/Data/great_recession/outsample_values.rds,231,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/quantiles_sam.csv,/p/BRAIN_DRAIN/Data/great_recession/quantiles_sam.csv,26,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/restrict_values.rds,/p/BRAIN_DRAIN/Data/great_recession/restrict_values.rds,237,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/returners_cbsa_10.csv,/p/BRAIN_DRAIN/Data/great_recession/returners_cbsa_10.csv,218617,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/returners_cbsa_5.csv,/p/BRAIN_DRAIN/Data/great_recession/returners_cbsa_5.csv,138271,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/return_levels_cbsa.csv,/p/BRAIN_DRAIN/Data/great_recession/return_levels_cbsa.csv,891,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/return_levels_state.csv,/p/BRAIN_DRAIN/Data/great_recession/return_levels_state.csv,897,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/sample_values.rds,/p/BRAIN_DRAIN/Data/great_recession/sample_values.rds,232,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/state_stocks.csv,/p/BRAIN_DRAIN/Data/great_recession/state_stocks.csv,1124648,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/great_recession/tie_stocks.csv,/p/BRAIN_DRAIN/Data/great_recession/tie_stocks.csv,203052,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/hs_alias.csv,/p/BRAIN_DRAIN/Data/intermediate/hs_alias.csv,9556580,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/hs_alias.rds,/p/BRAIN_DRAIN/Data/intermediate/hs_alias.rds,1451740,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/hs_alias_resp.rds,/p/BRAIN_DRAIN/Data/intermediate/hs_alias_resp.rds,273498112,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/hs_col_classification.csv,/p/BRAIN_DRAIN/Data/intermediate/hs_col_classification.csv,14653586,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/hs_embed.rds,/p/BRAIN_DRAIN/Data/intermediate/hs_embed.rds,48520,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/hs_gt.csv,/p/BRAIN_DRAIN/Data/intermediate/hs_gt.csv,14270,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/hs_rsid_crosswalk.rds,/p/BRAIN_DRAIN/Data/intermediate/hs_rsid_crosswalk.rds,500468,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/hs_shock.csv,/p/BRAIN_DRAIN/Data/intermediate/hs_shock.csv,135296,intermediate,medium,per-stage pipeline intermediate
/p/BRAIN_DRAIN/Data/hs_strings.csv,/p/BRAIN_DRAIN/Data/intermediate/hs_strings.csv,28051801,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/hs_strings.rds,/p/BRAIN_DRAIN/Data/intermediate/hs_strings.rds,4817514,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/hs_users.csv,/p/BRAIN_DRAIN/Data/_review/needs_inspection/hs_users.csv,0,_review/needs_inspection,high,zero-byte file
/p/BRAIN_DRAIN/Data/hs_users.xlsx,/p/BRAIN_DRAIN/Data/_review/needs_inspection/hs_users.xlsx,0,_review/needs_inspection,high,zero-byte file
/p/BRAIN_DRAIN/Data/input_col.rds,/p/BRAIN_DRAIN/Data/intermediate/input_col.rds,21486726,intermediate,high,"merged/matched panel, model input"
/p/BRAIN_DRAIN/Data/input_col_m.rds,/p/BRAIN_DRAIN/Data/intermediate/input_col_m.rds,340042363,intermediate,high,"merged/matched panel, model input"
/p/BRAIN_DRAIN/Data/IPEDS codebook.xlsx,/p/BRAIN_DRAIN/Data/_review/needs_inspection/IPEDS codebook.xlsx,0,_review/needs_inspection,high,zero-byte file
/p/BRAIN_DRAIN/Data/ipeds_adm2021.csv,/p/BRAIN_DRAIN/Data/_review/needs_inspection/ipeds_adm2021.csv,0,_review/needs_inspection,high,zero-byte file
/p/BRAIN_DRAIN/Data/ipeds_deg_awarded.rds,/p/BRAIN_DRAIN/Data/intermediate/ipeds_deg_awarded.rds,224033,intermediate,medium,IPEDS degree-award data reshaped/summarized
/p/BRAIN_DRAIN/Data/ipeds_deg_awarded_field,/p/BRAIN_DRAIN/Data/intermediate/ipeds_deg_awarded_field,1261,intermediate,medium,IPEDS degree-award data reshaped/summarized
/p/BRAIN_DRAIN/Data/ipeds_ef2020c.csv,/p/BRAIN_DRAIN/Data/_review/needs_inspection/ipeds_ef2020c.csv,0,_review/needs_inspection,high,zero-byte file
/p/BRAIN_DRAIN/Data/ipeds_hd2020_dictionary.xlsx,/p/BRAIN_DRAIN/Data/_review/needs_inspection/ipeds_hd2020_dictionary.xlsx,0,_review/needs_inspection,high,zero-byte file
/p/BRAIN_DRAIN/Data/llm_1_unk.csv,/p/BRAIN_DRAIN/Data/intermediate/llm_1_unk.csv,9223,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/llm_1_unk.xlsx,/p/BRAIN_DRAIN/Data/intermediate/llm_1_unk.xlsx,21194,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/llm_1_us.csv,/p/BRAIN_DRAIN/Data/intermediate/llm_1_us.csv,10859,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/llm_1_us.xlsx,/p/BRAIN_DRAIN/Data/intermediate/llm_1_us.xlsx,19451,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/make_transfer_inventory.py,/p/BRAIN_DRAIN/Data/_review/junk/make_transfer_inventory.py,4869,_review/junk,high,"filesystem inventory tooling, unrelated to analysis data"
/p/BRAIN_DRAIN/Data/matched_col.rds,/p/BRAIN_DRAIN/Data/intermediate/matched_col.rds,98388,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/matched_hs.rds,/p/BRAIN_DRAIN/Data/intermediate/matched_hs.rds,632072,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/match_problems.xlsx,/p/BRAIN_DRAIN/Data/intermediate/match_problems.xlsx,55420,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/microdata_sample.csv,/p/BRAIN_DRAIN/Data/intermediate/microdata_sample__top.csv,148025,intermediate,COLLISION-RESOLVED,"merged/matched panel, model input || was a basename collision with 2 other file(s); disambiguated with a __top stage suffix pending your review -- sizes differ substantially across the group, these are NOT simple duplicates"
/p/BRAIN_DRAIN/Data/nces_public_school_file.zip.download/nces_public_school_file.zip.sb-652df04a-9Tybbh/nces_public_school_file/ELSI_csv_export_6390435443173860515321.csv,(DELETE),57382082,_review/junk,high,"OS/Office/download cruft, staged for deletion in Phase 7 -- not moved anywhere"
/p/BRAIN_DRAIN/Data/occupation.xlsx,/p/BRAIN_DRAIN/Data/raw/bls/occupation.xlsx,407963,raw/bls,high,BLS occupation classification file (confirmed by user)
/p/BRAIN_DRAIN/Data/occupational_prestige.csv,/p/BRAIN_DRAIN/Data/intermediate/occupational_prestige.csv,226997,intermediate,medium,merge of raw prestige scale + BLS employment + Revelio shares
/p/BRAIN_DRAIN/Data/Paper/chetty_sel_dist_stats.xlsx,/p/BRAIN_DRAIN/Data/results/chetty_sel_dist_stats.xlsx,10727,results,medium,"paper-ready summary stat derived from Chetty data, not raw itself"
/p/BRAIN_DRAIN/Data/persistent_match_issues.xlsx,/p/BRAIN_DRAIN/Data/intermediate/persistent_match_issues.xlsx,27985,intermediate,high,entity-resolution / name-matching pipeline output
/p/BRAIN_DRAIN/Data/pooled/all_bin_shares_cbsa_10.csv,/p/BRAIN_DRAIN/Data/pooled/all_bin_shares_cbsa_10.csv,1288,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/all_bin_shares_cbsa_25.csv,/p/BRAIN_DRAIN/Data/pooled/all_bin_shares_cbsa_25.csv,2941,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/all_bin_shares_cbsa_5.csv,/p/BRAIN_DRAIN/Data/pooled/all_bin_shares_cbsa_5.csv,725,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/all_bin_shares_state_10.csv,/p/BRAIN_DRAIN/Data/pooled/all_bin_shares_state_10.csv,1229,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/all_bin_shares_state_25.csv,/p/BRAIN_DRAIN/Data/pooled/all_bin_shares_state_25.csv,2928,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/all_bin_shares_state_5.csv,/p/BRAIN_DRAIN/Data/pooled/all_bin_shares_state_5.csv,673,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/bin_cbsa_10.csv,/p/BRAIN_DRAIN/Data/pooled/bin_cbsa_10.csv,488245,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/bin_cbsa_25.csv,/p/BRAIN_DRAIN/Data/pooled/bin_cbsa_25.csv,379255,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/bin_cbsa_5.csv,/p/BRAIN_DRAIN/Data/pooled/bin_cbsa_5.csv,303665,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/bin_state_10.csv,/p/BRAIN_DRAIN/Data/pooled/bin_state_10.csv,229388,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/bin_state_25.csv,/p/BRAIN_DRAIN/Data/pooled/bin_state_25.csv,317648,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/bin_state_5.csv,/p/BRAIN_DRAIN/Data/pooled/bin_state_5.csv,166738,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/coef_data_semi.csv,/p/BRAIN_DRAIN/Data/pooled/coef_data_semi.csv,21790,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/compliers.csv,/p/BRAIN_DRAIN/Data/pooled/compliers.csv,1865,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/dens_sam.csv,/p/BRAIN_DRAIN/Data/pooled/dens_sam.csv,19049,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/destination_cbsa.csv,/p/BRAIN_DRAIN/Data/pooled/destination_cbsa.csv,2380899,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/destination_state.csv,/p/BRAIN_DRAIN/Data/pooled/destination_state.csv,983969,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/directed_2000_2005.csv,/p/BRAIN_DRAIN/Data/pooled/directed_2000_2005.csv,3534,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/directed_2001_2006.csv,/p/BRAIN_DRAIN/Data/pooled/directed_2001_2006.csv,3590,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/directed_2002_2007.csv,/p/BRAIN_DRAIN/Data/pooled/directed_2002_2007.csv,3621,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/directed_2003_2008.csv,/p/BRAIN_DRAIN/Data/pooled/directed_2003_2008.csv,3634,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/directed_2004_2009.csv,/p/BRAIN_DRAIN/Data/pooled/directed_2004_2009.csv,3681,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/directed_2005_2010.csv,/p/BRAIN_DRAIN/Data/pooled/directed_2005_2010.csv,3689,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/directed_2006_2011.csv,/p/BRAIN_DRAIN/Data/pooled/directed_2006_2011.csv,3704,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/directed_2007_2012.csv,/p/BRAIN_DRAIN/Data/pooled/directed_2007_2012.csv,3719,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/directed_2008_2013.csv,/p/BRAIN_DRAIN/Data/pooled/directed_2008_2013.csv,3719,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/directed_2009_2014.csv,/p/BRAIN_DRAIN/Data/pooled/directed_2009_2014.csv,3735,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/directed_2010_2015.csv,/p/BRAIN_DRAIN/Data/pooled/directed_2010_2015.csv,3726,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/directed_2011_2016.csv,/p/BRAIN_DRAIN/Data/pooled/directed_2011_2016.csv,3753,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/directed_2012_2017.csv,/p/BRAIN_DRAIN/Data/pooled/directed_2012_2017.csv,3742,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/fraction_cohort.csv,/p/BRAIN_DRAIN/Data/pooled/fraction_cohort.csv,766,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/group_semi_elasticities.csv,/p/BRAIN_DRAIN/Data/pooled/group_semi_elasticities.csv,14253,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/hs_shock_year_cbsa.csv,/p/BRAIN_DRAIN/Data/pooled/hs_shock_year_cbsa.csv,5615,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/hs_shock_year_state.csv,/p/BRAIN_DRAIN/Data/pooled/hs_shock_year_state.csv,5619,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/instate_li.csv,/p/BRAIN_DRAIN/Data/pooled/instate_li.csv,49249,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/inst_levels.csv,/p/BRAIN_DRAIN/Data/pooled/inst_levels.csv,329,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/leaver_levels_cbsa.csv,/p/BRAIN_DRAIN/Data/pooled/leaver_levels_cbsa.csv,938,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/leaver_levels_state.csv,/p/BRAIN_DRAIN/Data/pooled/leaver_levels_state.csv,1169,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/li_deg_awarded.csv,/p/BRAIN_DRAIN/Data/pooled/li_deg_awarded.csv,485,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/li_inst.csv,/p/BRAIN_DRAIN/Data/pooled/li_inst.csv,191840,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/local_differences.csv,/p/BRAIN_DRAIN/Data/pooled/local_differences.csv,27018,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/local_stocks.csv,/p/BRAIN_DRAIN/Data/pooled/local_stocks.csv,1947563,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/local_ties_cbsa.csv,/p/BRAIN_DRAIN/Data/pooled/local_ties_cbsa.csv,51189,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/local_ties_state.csv,/p/BRAIN_DRAIN/Data/pooled/local_ties_state.csv,6527,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/net_cbsa.csv,/p/BRAIN_DRAIN/Data/pooled/net_cbsa.csv,80344,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/net_state.csv,/p/BRAIN_DRAIN/Data/pooled/net_state.csv,10327,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
/p/BRAIN_DRAIN/Data/pooled/occp_inst_group.csv,/p/BRAIN_DRAIN/Data/pooled/occp_inst_group.csv,1422,subsamples (unchanged),high,"user-confirmed intentional shared structure, not touched by source-based reorg"
